,tmpf,dwpf,relh,drct,sknt,alti,vsby,skyl1,feel,skyc1_BKN,skyc1_FEW,skyc1_NSC,skyc1_OVC,skyc1_SCT,skyc1_VV ,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,dayofweek_flag_Fri,dayofweek_flag_Mon,dayofweek_flag_Sat,dayofweek_flag_Sun,dayofweek_flag_Thurs,dayofweek_flag_Tues,dayofweek_flag_Wed,season_flag_autumn,season_flag_spring,season_flag_summer,season_flag_winter,fr_code_IFR,fr_code_LIFR,fr_code_MVFR,fr_code_VFR
40265,62.6,55.4,77.29,210.0,4.0,30.06,6.21,2600.0,62.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
40051,82.4,59.0,45.07,280.0,11.0,29.77,6.21,4500.0,82.46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31139,64.4,55.4,72.56,350.0,3.0,30.09,6.21,3000.0,64.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
13538,55.4,53.6,93.65,190.0,3.0,29.7,0.37,3000.0,55.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5175,75.2,51.8,43.97,50.0,4.0,30.03,6.21,3000.0,75.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
28112,64.4,57.2,77.45,70.0,1.0,30.15,4.97,3000.0,64.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
28808,59.0,53.6,82.25,210.0,3.0,30.12,4.97,3000.0,59.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
30297,60.8,55.4,82.37,80.0,4.0,30.21,6.21,3000.0,60.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
36999,73.4,51.8,46.71,20.0,3.0,30.06,6.21,3000.0,73.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
25736,77.0,60.8,57.36,60.0,5.0,30.0,6.21,3000.0,77.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8183,66.2,60.8,82.74,150.0,9.0,30.03,4.97,1200.0,66.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
28522,66.2,59.0,77.6,220.0,3.0,29.94,6.21,3000.0,66.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
15538,66.2,60.8,82.74,130.0,5.0,29.97,6.21,1400.0,66.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
25820,71.6,64.4,78.04,130.0,7.0,30.06,6.21,3000.0,71.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
28362,86.0,62.6,45.61,260.0,4.0,29.97,6.21,3000.0,86.72,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17694,89.6,66.2,46.14,0.0,3.0,29.94,6.21,4000.0,92.27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
18954,80.6,69.8,69.71,330.0,3.0,30.12,6.21,2000.0,83.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
30637,66.2,51.8,59.74,170.0,8.0,30.33,6.21,3000.0,66.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5581,62.6,55.4,77.29,140.0,12.0,30.18,6.21,3000.0,62.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
9235,77.0,69.8,78.48,160.0,2.0,29.97,6.21,2000.0,78.09,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
9893,75.2,69.8,83.32,140.0,9.0,29.85,6.21,2000.0,76.34,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
28534,78.8,57.2,47.52,280.0,11.0,29.97,6.21,3000.0,78.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3995,69.8,55.4,60.21,280.0,2.0,30.09,6.21,3000.0,69.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
7749,62.6,59.0,88.0,100.0,2.0,30.03,6.21,1600.0,62.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
15578,77.0,71.6,83.44,170.0,5.0,29.97,6.21,3000.0,78.32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
23374,77.0,60.8,57.36,110.0,4.0,30.18,6.21,3000.0,77.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
19482,78.8,60.8,54.05,80.0,3.0,30.18,6.21,3000.0,78.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
672,84.2,73.4,70.08,80.0,7.0,30.15,6.21,3000.0,90.94,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27942,71.6,66.2,83.09,240.0,5.0,30.03,6.21,2500.0,71.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
21090,64.4,57.2,77.45,140.0,8.0,30.27,6.21,2500.0,64.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
15812,82.4,68.0,61.81,270.0,16.0,29.74,6.21,2500.0,85.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12818,64.4,59.0,82.62,0.0,0.0,30.18,6.21,2500.0,64.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
24374,71.6,57.2,60.44,230.0,5.0,30.03,6.21,2500.0,71.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
35029,82.4,62.6,51.21,60.0,3.0,30.15,6.21,2500.0,83.41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
38438,62.6,59.0,88.0,70.0,3.0,30.06,2.49,900.0,62.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
8135,64.4,62.6,93.88,240.0,3.0,29.8,3.11,800.0,64.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4499,53.6,51.8,93.6,330.0,2.0,30.27,3.73,1000.0,53.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
10487,84.2,71.6,65.95,120.0,7.0,29.85,6.21,4500.0,89.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
24770,68.0,62.6,82.86,160.0,4.0,30.03,6.21,1700.0,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
9171,78.8,64.4,61.36,40.0,3.0,29.88,6.21,3500.0,80.56,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17982,80.6,62.6,54.3,80.0,6.0,30.03,6.21,3500.0,81.84,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27362,68.0,64.4,88.26,200.0,2.0,30.0,3.73,2000.0,68.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14938,66.2,64.4,93.92,220.0,3.0,30.06,6.21,3000.0,66.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2561,71.6,57.2,60.44,130.0,10.0,30.12,6.21,3000.0,71.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1753,73.4,69.8,88.51,140.0,9.0,30.06,6.21,2000.0,74.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
36468,62.6,59.0,88.0,0.0,0.0,30.03,6.21,3000.0,62.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
9913,84.2,69.8,62.03,200.0,10.0,29.83,6.21,3000.0,88.43,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4531,75.2,55.4,50.17,360.0,3.0,30.27,6.21,3000.0,75.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
12049,50.0,48.2,93.5,300.0,1.0,30.18,1.86,200.0,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
13852,59.0,57.2,93.74,250.0,6.0,30.24,1.24,400.0,59.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
32621,89.6,59.0,35.81,340.0,5.0,29.91,6.21,4000.0,88.86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
14026,60.8,53.6,77.14,180.0,7.0,30.12,6.21,3000.0,60.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
765,71.6,66.2,83.09,90.0,3.0,30.03,4.35,1500.0,71.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
34251,75.2,60.8,60.9,150.0,14.0,29.91,6.21,3500.0,75.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
20726,73.4,60.8,64.69,70.0,2.0,30.09,4.97,2000.0,73.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
15910,89.6,66.2,46.14,310.0,9.0,29.94,6.21,4500.0,92.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1243,82.4,68.0,61.81,140.0,23.0,30.06,6.21,2500.0,85.38,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
9331,75.2,71.6,88.59,50.0,3.0,29.88,3.73,700.0,76.58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
37131,59.0,41.0,51.18,270.0,3.0,30.36,6.21,3000.0,59.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37494,66.2,32.0,12.06,270.0,8.0,30.18,6.21,3000.0,66.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
17774,75.2,68.0,78.34,220.0,2.0,30.06,6.21,2000.0,75.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
38249,78.8,53.6,41.69,160.0,13.0,29.91,3.73,3500.0,78.8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
40547,64.4,55.4,72.56,190.0,6.0,29.94,6.21,2500.0,64.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11867,73.4,62.6,68.94,280.0,5.0,30.06,6.21,4000.0,73.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
38243,84.2,41.0,21.76,40.0,5.0,29.94,6.21,3000.0,81.52,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
28074,75.2,57.2,53.55,150.0,16.0,30.06,6.21,4000.0,75.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4753,59.0,55.4,87.83,210.0,2.0,30.18,6.21,2000.0,59.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
22840,78.8,44.6,29.79,360.0,4.0,30.09,6.21,3000.0,78.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
15562,66.2,64.4,93.92,120.0,2.0,29.97,6.21,1600.0,66.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
14326,59.0,55.4,87.83,210.0,5.0,30.24,1.24,900.0,59.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
27326,75.2,68.0,78.34,320.0,15.0,29.91,6.21,2300.0,75.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
18236,66.2,64.4,93.92,100.0,4.0,30.03,2.49,1300.0,66.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
21300,69.8,60.8,73.09,10.0,4.0,30.3,6.21,1000.0,69.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
38507,87.8,53.6,31.17,30.0,3.0,29.85,6.21,4000.0,85.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
7605,64.4,60.8,88.09,0.0,0.0,29.94,3.11,1200.0,64.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34567,69.8,66.2,88.34,90.0,4.0,30.03,6.21,700.0,69.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
24042,69.8,60.8,73.09,200.0,12.0,30.0,6.21,3000.0,69.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11191,60.8,59.0,93.79,120.0,7.0,30.15,2.49,1200.0,60.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
30685,53.6,51.8,93.6,0.0,0.0,30.39,0.62,200.0,53.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
22764,59.0,51.8,76.98,210.0,2.0,30.45,4.35,1300.0,59.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
36376,71.6,39.2,30.77,80.0,3.0,30.12,6.21,3000.0,71.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10149,86.0,69.8,58.55,210.0,4.0,29.85,6.21,2500.0,90.58,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
19260,66.2,64.4,93.92,0.0,0.0,29.94,2.49,1000.0,66.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
8463,69.8,64.4,82.98,180.0,2.0,29.91,6.21,3000.0,69.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
16118,68.0,59.0,72.92,80.0,7.0,30.15,6.21,2000.0,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
17372,69.8,68.0,94.01,0.0,0.0,30.0,3.73,1100.0,69.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1349,68.0,66.2,93.97,100.0,1.0,29.97,4.97,1300.0,68.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
16802,64.4,55.4,72.56,140.0,11.0,30.18,6.21,2500.0,64.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29288,59.0,46.4,62.92,260.0,5.0,30.03,6.21,2000.0,59.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
35287,78.8,59.0,50.69,0.0,0.0,30.09,6.21,4000.0,78.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24900,73.4,64.4,73.44,140.0,10.0,30.06,6.21,2000.0,73.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24932,68.0,60.8,77.75,140.0,15.0,30.03,6.21,3000.0,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
22390,62.6,59.0,88.0,140.0,11.0,30.18,6.21,3000.0,62.6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
18652,86.0,68.0,55.04,70.0,4.0,29.91,6.21,3000.0,89.41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5577,75.2,46.4,35.94,80.0,5.0,30.15,6.21,3000.0,74.11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
9098,71.6,66.2,83.09,350.0,4.0,30.03,6.21,3500.0,71.6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
27364,68.0,66.2,93.97,360.0,2.0,29.94,2.49,2000.0,68.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33329,75.2,66.2,73.61,170.0,7.0,30.0,6.21,1000.0,75.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
31979,59.0,57.2,93.74,170.0,3.0,30.03,1.55,1500.0,59.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
40578,64.4,57.2,77.45,130.0,5.0,29.97,6.21,2600.0,64.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14408,73.4,55.4,53.29,140.0,9.0,30.12,6.21,3000.0,73.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
27492,66.2,62.6,88.18,220.0,4.0,30.03,2.49,700.0,66.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
36839,62.6,51.8,67.75,200.0,7.0,30.09,6.21,3500.0,62.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
32325,62.6,59.0,88.0,120.0,5.0,30.15,2.49,1300.0,62.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11175,71.6,60.8,68.75,150.0,11.0,30.27,6.21,2000.0,71.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
12299,73.4,57.2,56.88,0.0,0.0,30.09,6.21,4000.0,73.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
26952,71.6,69.8,94.06,340.0,3.0,30.03,3.73,400.0,71.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
8882,84.2,64.4,51.47,40.0,2.0,30.06,6.21,3000.0,85.71,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
21136,73.4,55.4,53.29,360.0,3.0,30.15,6.21,3000.0,73.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
10523,71.6,68.0,88.43,270.0,2.0,29.94,3.11,2300.0,72.62,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
33709,75.2,69.8,83.32,70.0,4.0,30.0,6.21,1300.0,75.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7989,66.2,62.6,88.18,130.0,2.0,29.91,3.73,1500.0,66.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
19916,73.4,66.2,78.19,200.0,7.0,29.91,6.21,4000.0,73.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
15680,60.8,57.2,87.92,0.0,0.0,30.06,6.21,2500.0,60.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
28390,68.0,62.6,82.86,190.0,3.0,30.09,6.21,2000.0,68.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
22200,59.0,55.4,87.83,180.0,2.0,30.24,6.21,3000.0,59.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5363,60.8,55.4,82.37,230.0,6.0,30.15,4.97,800.0,60.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
7981,69.8,62.6,77.9,170.0,10.0,29.85,6.21,4000.0,69.8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
33791,69.8,66.2,88.34,210.0,7.0,29.97,3.11,3000.0,69.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
577,82.4,75.2,78.9,340.0,3.0,30.03,6.21,2000.0,89.48,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
26346,82.4,69.8,65.74,320.0,7.0,29.85,6.21,4000.0,86.22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4369,62.6,44.6,51.72,60.0,5.0,30.39,6.21,2000.0,62.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
21734,75.2,60.8,60.9,360.0,3.0,29.94,4.97,3000.0,75.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
38676,60.8,57.2,87.92,140.0,10.0,30.33,2.49,1200.0,60.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
17466,66.2,66.2,100.0,0.0,0.0,30.03,6.21,1300.0,66.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14934,68.0,62.6,82.86,50.0,4.0,30.03,6.21,4000.0,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10423,75.2,69.8,83.32,90.0,2.0,29.97,6.21,2000.0,76.34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
25742,91.4,57.2,31.72,20.0,5.0,29.91,6.21,4000.0,90.06,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
19802,69.8,69.8,100.0,210.0,3.0,30.06,6.21,3000.0,69.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
